title,year,feminism,dubious,stars,numVotes,titleType,runtimeMinutes,first_genre,second_genre,third_genre,full feminist
Hard Ticket to Hawaii,1987,3,no,5.0,5262.0,movie,96.0,Action,Comedy,Crime,1
Radio Days,1987,1,no,7.4,35979.0,movie,88.0,Comedy,,,0
Angel Heart,1987,1,no,7.2,95002.0,movie,113.0,Horror,Mystery,Thriller,0
Baby Boom,1987,3,no,6.3,18910.0,movie,110.0,Comedy,Drama,Romance,1
Maurice,1987,2,no,7.6,23171.0,movie,140.0,Drama,Romance,,0
High Tide,1987,3,no,7.1,966.0,movie,104.0,Drama,,,1
Fatal Beauty,1987,2,no,5.4,3989.0,movie,104.0,Action,Comedy,Crime,0
Moonstruck,1987,3,no,7.2,67027.0,movie,102.0,Comedy,Drama,Romance,1
"Planes, Trains &amp; Automobiles",1987,1,no,7.6,158979.0,movie,93.0,Comedy,Drama,,0
"Lost Boys, The",1987,1,no,7.2,159377.0,movie,97.0,Comedy,Horror,,0
"Last Emperor, The",1987,3,no,7.7,110366.0,movie,163.0,Biography,Drama,History,1
Barbie and the Rockers: Out of This World,1987,3,no,6.2,381.0,tvMovie,25.0,Adventure,Animation,Comedy,1
Hellraiser,1987,3,no,6.9,139052.0,movie,94.0,Horror,Thriller,,1
Nice Girls Don&#39;t Explode,1987,3,no,5.6,525.0,movie,92.0,Comedy,Romance,Sci-Fi,1
Prince of Darkness,1987,3,no,6.7,49379.0,movie,102.0,Horror,,,1
Raising Arizona,1987,3,no,7.3,148841.0,movie,94.0,Comedy,Crime,,1
"Chipmunk Adventure, The",1987,3,no,7.2,5917.0,movie,78.0,Adventure,Animation,Comedy,1
Ngati,1987,3,no,7.4,96.0,movie,92.0,Drama,,,1
Evil Dead II,1987,3,yes,7.7,180481.0,movie,84.0,Comedy,Horror,,1
Outrageous Fortune,1987,3,no,6.2,8608.0,movie,99.0,Comedy,,,1
Superman IV: The Quest for Peace,1987,3,no,3.7,52290.0,movie,90.0,Action,Adventure,Sci-Fi,1
"Gate, The",1987,2,no,6.0,19325.0,movie,85.0,Fantasy,Horror,,0
Black Widow,1987,3,no,6.4,10908.0,movie,102.0,Crime,Drama,Mystery,1
Dragnet,1987,3,yes,6.0,37202.0,movie,106.0,Comedy,Crime,Mystery,1
Fatal Attraction,1987,3,yes,6.9,95977.0,movie,119.0,Drama,Thriller,,1
Light of Day,1987,3,no,5.6,3181.0,movie,107.0,Drama,Music,,1
Swimming to Cambodia,1987,0,no,7.6,2361.0,movie,85.0,Comedy,Drama,,0
Hansel and Gretel,1987,3,no,6.5,1388.0,movie,84.0,Family,Fantasy,Musical,1
Broadcast News,1987,3,no,7.2,33767.0,movie,133.0,Comedy,Drama,Romance,1
Empire of the Sun,1987,1,no,7.7,133375.0,movie,153.0,Drama,War,,0
House II: The Second Story,1987,3,no,5.4,12240.0,movie,88.0,Comedy,Fantasy,Horror,1
A Nightmare on Elm Street 3: Dream Warriors,1987,3,no,6.6,89397.0,movie,96.0,Fantasy,Horror,,1
Waiting for the Moon,1987,3,no,6.3,213.0,movie,88.0,Drama,,,1
Au Revoir Les Enfants,1987,1,no,8.0,35870.0,movie,104.0,Drama,War,,0
Creepshow 2,1987,3,yes,6.0,28132.0,movie,92.0,Fantasy,Horror,,1
Jaws: The Revenge,1987,3,no,3.0,49255.0,movie,89.0,Adventure,Horror,Thriller,1
3 Men and a Baby,1987,1,no,6.1,57453.0,movie,102.0,Comedy,Drama,Family,0
Hope and Glory,1987,3,no,7.3,14485.0,movie,113.0,Comedy,Drama,Romance,1
Bad Taste,1987,0,no,6.5,48876.0,movie,91.0,Comedy,Horror,Sci-Fi,0
Adventures in Babysitting,1987,3,no,6.9,48615.0,movie,102.0,Adventure,Comedy,Crime,1
El bosque animado,1987,3,no,7.3,1630.0,movie,107.0,Comedy,Fantasy,,1
La ley del deseo,1987,3,no,7.1,13958.0,movie,102.0,Comedy,Drama,Thriller,1
Epidemic,1987,1,no,6.0,6049.0,movie,106.0,Drama,Horror,,0
"Secret of My Succe$s, The",1987,1,no,6.5,36725.0,movie,111.0,Comedy,Romance,,0
"Running Man, The",1987,3,yes,6.6,165828.0,movie,101.0,Action,Sci-Fi,Thriller,1
My Demon Lover,1987,2,no,4.6,1601.0,movie,88.0,Comedy,Fantasy,Horror,0
A Better Tomorrow II,1987,0,no,7.2,11197.0,movie,105.0,Action,Crime,Drama,0
Can&#39;t Buy Me Love,1987,3,no,6.8,41438.0,movie,94.0,Comedy,Drama,Romance,1
Deathstalker II,1987,3,no,5.1,3450.0,movie,85.0,Action,Adventure,Comedy,1
"No Retreat, No Surrender 2",1987,1,no,5.1,2074.0,movie,104.0,Action,Adventure,,0
Masters of the Universe,1987,3,no,5.4,43930.0,movie,106.0,Action,Adventure,Fantasy,1
Throw Momma from the Train,1987,1,no,6.3,40223.0,movie,88.0,Comedy,Crime,Thriller,0
Amazon Women on the Moon,1987,2,no,6.2,12537.0,movie,85.0,Comedy,Sci-Fi,,0
Emmanuelle 5,1987,0,no,3.2,1124.0,movie,85.0,Action,Drama,,0
Casanova,1987,2,no,5.7,353.0,tvMovie,123.0,Comedy,Romance,,0
No Way Out,1987,1,no,7.1,45315.0,movie,114.0,Action,Crime,Drama,0
Who Framed Roger Rabbit,1988,1,yes,7.7,215003.0,movie,104.0,Adventure,Animation,Comedy,0
Coming to America,1988,3,yes,7.1,221725.0,movie,117.0,Comedy,Romance,,1
Tonari no Totoro,1988,3,yes,8.1,374097.0,movie,86.0,Animation,Comedy,Family,1
Twins,1988,3,no,6.2,135726.0,movie,107.0,Comedy,Crime,,1
Police Academy 5: Assignment: Miami Beach,1988,1,no,4.6,38111.0,movie,90.0,Comedy,Crime,,0
Die Hard,1988,3,no,8.2,937880.0,movie,132.0,Action,Thriller,,1
Beetle Juice,1988,3,no,7.5,334066.0,movie,92.0,Comedy,Fantasy,,1
Willow,1988,3,no,7.2,129165.0,movie,126.0,Action,Adventure,Drama,1
Maniac Cop,1988,3,no,6.0,19850.0,movie,85.0,Action,Crime,Horror,1
Heathers,1988,3,no,7.2,114441.0,movie,103.0,Comedy,Crime,,1
Mystic Pizza,1988,3,no,6.3,32062.0,movie,104.0,Comedy,Drama,Romance,1
Working Girl,1988,3,no,6.8,61772.0,movie,113.0,Comedy,Drama,Romance,1
They Live,1988,0,no,7.2,143687.0,movie,94.0,Action,Horror,Sci-Fi,0
Oliver &amp; Company,1988,2,no,6.6,52495.0,movie,74.0,Adventure,Animation,Comedy,0
Bloodsport,1988,1,no,6.8,92904.0,movie,92.0,Action,Biography,Drama,0
Dangerous Liaisons,1988,3,no,7.6,74637.0,movie,119.0,Drama,Romance,,1
L&#39;etudiante,1988,3,no,5.7,2309.0,movie,104.0,Comedy,Romance,,1
Poltergeist III,1988,3,no,4.7,20289.0,movie,98.0,Horror,Thriller,,1
"Naked Gun: From the Files of Police Squad!, The",1988,1,no,7.6,182677.0,movie,85.0,Comedy,Crime,,0
Killer Klowns from Outer Space,1988,0,no,6.2,44879.0,movie,88.0,Comedy,Horror,Sci-Fi,0
A Fish Called Wanda,1988,3,no,7.5,152649.0,movie,108.0,Comedy,Crime,,1
Midnight Run,1988,2,no,7.5,93531.0,movie,126.0,Action,Comedy,Crime,0
Akira,1988,1,no,8.0,202767.0,movie,124.0,Action,Animation,Drama,0
Women on the Verge of a Nervous Breakdown,1988,3,no,7.5,45923.0,movie,88.0,Comedy,Drama,,1
Hairspray,1988,3,no,7.0,23206.0,movie,92.0,Comedy,Drama,Family,1
Satisfaction,1988,3,no,4.9,3819.0,movie,92.0,Comedy,Music,Romance,1
Beaches,1988,3,no,7.0,28669.0,movie,123.0,Comedy,Drama,Music,1
"Accused, The",1988,3,yes,7.1,39441.0,movie,111.0,Crime,Drama,,1
Big Business,1988,3,no,6.4,15373.0,movie,97.0,Comedy,,,1
Feds,1988,3,no,5.5,3370.0,movie,82.0,Comedy,Crime,,1
Action Jackson,1988,1,no,5.5,12390.0,movie,96.0,Action,Comedy,Crime,0
Alien Nation,1988,1,no,6.3,16550.0,movie,91.0,Action,Sci-Fi,,0
"Land Before Time, The",1988,3,no,7.4,97533.0,movie,69.0,Adventure,Animation,Drama,1
"Distant Voices, Still Lives",1988,3,no,7.4,5064.0,movie,84.0,Drama,Music,,1
Torch Song Trilogy,1988,1,no,7.8,7782.0,movie,120.0,Comedy,Drama,Romance,0
Scooby-Doo and the Ghoul School,1988,3,no,6.8,5940.0,tvMovie,92.0,Animation,Comedy,Family,1
Rain Man,1988,1,no,8.0,542072.0,movie,133.0,Drama,,,0
Married to the Mob,1988,3,no,6.2,19424.0,movie,104.0,Comedy,Crime,Romance,1
Appleseed,1988,3,no,6.3,3001.0,video,71.0,Action,Animation,Crime,1
Young Guns,1988,1,no,6.8,67271.0,movie,107.0,Action,Drama,Western,0
Rock &#39;n&#39; Roll Mom,1988,3,no,6.0,261.0,tvEpisode,100.0,Adventure,Drama,Family,1
Two Moon Junction,1988,3,no,5.0,6263.0,movie,104.0,Drama,Romance,,1
Dead Ringers,1988,2,no,7.2,52978.0,movie,116.0,Drama,Horror,Thriller,0
Child&#39;s Play,1988,3,no,6.7,115419.0,movie,87.0,Horror,Thriller,,1
My Stepmother Is an Alien,1988,3,no,5.4,27603.0,movie,105.0,Comedy,Sci-Fi,,1
World Gone Wild,1988,3,yes,5.0,1056.0,movie,95.0,Action,Sci-Fi,,1
Hell Comes to Frogtown,1988,3,no,5.5,7216.0,movie,86.0,Action,Comedy,Sci-Fi,1
Scrooged,1988,3,no,6.9,116002.0,movie,101.0,Comedy,Drama,Fantasy,1
Crossing Delancey,1988,3,no,6.9,4920.0,movie,97.0,Comedy,Romance,,1
Cinema Paradiso,1988,1,no,8.5,279796.0,movie,174.0,Drama,Romance,,0
"Last Temptation of Christ, The",1988,2,no,7.5,62223.0,movie,164.0,Drama,,,0
Gakk&ocirc; no kaidan G,1988,0,no,6.9,347.0,tvMovie,71.0,Horror,,,0
Sticky Fingers,1988,3,no,4.8,506.0,movie,97.0,Comedy,,,1
Hellbound: Hellraiser II,1988,1,no,6.4,55626.0,movie,97.0,Horror,Thriller,,0
Big,1988,1,no,7.3,238049.0,movie,104.0,Comedy,Drama,Fantasy,0
Another Woman,1988,3,no,7.2,14903.0,movie,81.0,Drama,,,1
Caddyshack II,1988,3,no,3.8,16424.0,movie,98.0,Comedy,Sport,,1
"Adventures of Baron Munchausen, The",1988,1,no,7.1,56443.0,movie,126.0,Adventure,Comedy,Fantasy,0
Grave of the Fireflies,1988,0,no,8.5,305393.0,movie,89.0,Animation,Drama,War,0
Spoorloos,1988,1,no,7.7,42980.0,movie,107.0,Mystery,Thriller,,0
A Nightmare on Elm Street 4: The Dream Master,1988,3,no,5.6,61065.0,movie,93.0,Horror,,,1
Wong gok ka moon,1988,0,no,7.0,12294.0,movie,102.0,Crime,Drama,Romance,0
Pumpkinhead,1988,3,yes,6.2,27346.0,movie,86.0,Fantasy,Horror,,1
"Accidental Tourist, The",1988,2,no,6.7,17153.0,movie,121.0,Drama,Romance,,0
Remando al viento [Rowing with the Wind],1988,2,no,5.8,1132.0,movie,95.0,Drama,Horror,Mystery,0
Critters 2,1988,3,no,5.5,16681.0,movie,86.0,Comedy,Horror,Sci-Fi,1
Earth Girls Are Easy,1988,2,no,5.4,24980.0,movie,100.0,Comedy,Musical,Romance,0
Lady in White,1988,1,no,6.5,7969.0,movie,113.0,Fantasy,Horror,Mystery,0
Gorillas in the Mist,1988,3,no,7.0,28944.0,movie,129.0,Biography,Drama,,1
Bull Durham,1988,2,yes,7.1,58719.0,movie,108.0,Comedy,Romance,Sport,0
Igla,1988,0,no,6.9,2888.0,movie,81.0,Drama,Thriller,,0
"Bear, The",1988,0,no,7.7,18963.0,movie,96.0,Adventure,Drama,Family,0
Rambo III,1988,0,no,5.8,139224.0,movie,102.0,Action,Adventure,Thriller,0
"Big Blue, The",1988,2,no,7.5,54731.0,movie,168.0,Adventure,Drama,Sport,0
Vibes,1988,1,no,5.7,5123.0,movie,99.0,Adventure,Comedy,Romance,0
Hiroshima Maiden,1988,3,no,7.4,76.0,tvSpecial,53.0,Drama,Family,,1
Elvira: Mistress of the Dark,1988,3,no,6.6,20627.0,movie,96.0,Comedy,Horror,,1
&#39;Gator Bait 2: Cajun Justice,1988,0,no,4.5,356.0,video,99.0,Action,,,0
"Sisterhood, The",1988,3,no,3.7,721.0,movie,75.0,Action,Adventure,Sci-Fi,1
Emmanuelle 6,1988,3,no,3.2,935.0,movie,90.0,Drama,,,1
Red Scorpion,1988,0,no,5.2,9675.0,movie,105.0,Action,Adventure,,0
"Bourne Identity, The",1988,0,no,6.8,4692.0,tvMiniSeries,185.0,Action,Adventure,Drama,0
Back to the Future Part II,1989,3,yes,7.8,567490.0,movie,108.0,Adventure,Comedy,Sci-Fi,1
Uncle Buck,1989,3,yes,7.1,106887.0,movie,100.0,Comedy,,,1
When Harry Met Sally,1989,3,yes,7.7,239590.0,movie,95.0,Comedy,Drama,Romance,1
Resan till Melonia,1989,1,yes,7.3,1442.0,movie,104.0,Adventure,Animation,Family,0
Road House,1989,1,no,6.7,85759.0,movie,114.0,Action,Thriller,,0
Police Academy 6: City Under Siege,1989,1,no,4.4,32947.0,movie,84.0,Comedy,Crime,,0
Mystery Train,1989,3,no,7.5,30604.0,movie,110.0,Comedy,Crime,Drama,1
"Little Mermaid, The",1989,3,no,7.6,288374.0,movie,83.0,Adventure,Animation,Family,1
Majo no takky&ucirc;bin (Kiki&#39;s Delivery Service),1989,3,no,7.8,162552.0,movie,103.0,Animation,Family,Fantasy,1
Fat Man and Little Boy,1989,1,no,6.5,9035.0,movie,127.0,Biography,Drama,History,0
Troop Beverly Hills,1989,3,no,5.9,11284.0,movie,105.0,Adventure,Comedy,,1
Steel Magnolias,1989,3,no,7.3,62303.0,movie,117.0,Comedy,Drama,Romance,1
Batman,1989,1,no,7.5,400996.0,movie,126.0,Action,Adventure,,0
Indiana Jones and the Last Crusade,1989,0,no,8.2,804953.0,movie,127.0,Action,Adventure,,0
Star Trek V: The Final Frontier,1989,1,no,5.5,63778.0,movie,107.0,Action,Adventure,Fantasy,0
Shirley Valentine,1989,3,no,7.2,8811.0,movie,108.0,Comedy,Drama,Romance,1
Przesluchanie,1989,3,no,8.0,3636.0,movie,118.0,Crime,Drama,Thriller,1
Ghostbusters II,1989,2,no,6.6,220812.0,movie,108.0,Action,Comedy,Fantasy,0
"Honey, I Shrunk the Kids",1989,3,no,6.4,164924.0,movie,93.0,Adventure,Comedy,Family,1
Wild Orchid,1989,3,no,4.5,12833.0,movie,105.0,Drama,Romance,,1
"Abyss, The",1989,3,no,7.5,189920.0,movie,140.0,Adventure,Drama,Mystery,1
Let It Ride,1989,2,no,6.8,6836.0,movie,90.0,Action,Comedy,,0
Fletch Lives,1989,1,no,6.1,23074.0,movie,95.0,Comedy,Crime,Mystery,0
Weekend at Bernie&#39;s,1989,1,no,6.4,62111.0,movie,97.0,Adventure,Comedy,Crime,0
"Get Smart, Again!",1989,3,no,6.1,1504.0,tvMovie,96.0,Comedy,Sci-Fi,,1
"Sex, Lies, and Videotape",1989,2,yes,7.2,58824.0,movie,100.0,Drama,,,0
"&#39;Burbs, The",1989,1,no,6.8,82484.0,movie,102.0,Comedy,Mystery,Thriller,0
Henry V,1989,3,no,7.5,31450.0,movie,137.0,Biography,Drama,History,1
Dead Poets Society,1989,1,no,8.1,537555.0,movie,128.0,Comedy,Drama,,0
Bill &amp; Ted&#39;s Excellent Adventure,1989,2,no,6.9,140654.0,movie,90.0,Adventure,Comedy,Music,0
She-Devil,1989,3,no,5.7,18853.0,movie,99.0,Comedy,,,1
All Dogs Go to Heaven,1989,3,no,6.7,45638.0,movie,84.0,Adventure,Animation,Comedy,1
Crimes and Misdemeanors,1989,3,no,7.8,60491.0,movie,104.0,Comedy,Drama,,1
Major League,1989,1,no,7.2,75477.0,movie,107.0,Comedy,Sport,,0
"Seventh Continent, The",1989,3,no,7.6,16760.0,movie,108.0,Drama,,,1
Leviathan,1989,3,no,5.8,22998.0,movie,98.0,Adventure,Horror,Mystery,1
Drugstore Cowboy,1989,2,no,7.3,40017.0,movie,101.0,Crime,Drama,,0
UHF,1989,1,no,6.9,31238.0,movie,97.0,Comedy,Sci-Fi,,0
Meet The Feebles,1989,3,no,6.6,22089.0,movie,97.0,Comedy,Music,Musical,1
Shag,1989,3,no,6.4,4836.0,movie,98.0,Comedy,Drama,Romance,1
Say Anything...,1989,2,no,7.3,95280.0,movie,100.0,Comedy,Drama,Romance,0
Licence to Kill,1989,2,no,6.6,111251.0,movie,133.0,Action,Adventure,Thriller,0
Oranges Are Not The Only Fruit,1989,3,no,7.7,1100.0,tvMiniSeries,165.0,Drama,,,1
"Dream Team, The",1989,0,no,6.5,16246.0,movie,113.0,Comedy,Crime,Thriller,0
"Cook, the Thief, His Wife &amp; Her Lover, The",1989,1,no,7.5,41283.0,movie,124.0,Crime,Drama,,0
Dead Calm,1989,0,no,6.8,43356.0,movie,96.0,Horror,Thriller,,0
Leningrad Cowboys Go America,1989,0,no,7.0,8280.0,movie,79.0,Comedy,Music,,0
Teen Witch,1989,3,no,6.0,10341.0,movie,93.0,Comedy,Fantasy,Romance,1
Turner &amp; Hooch,1989,1,no,6.2,75842.0,movie,97.0,Comedy,Crime,Drama,0
Chopper Chicks in Zombietown,1989,3,no,4.1,2072.0,movie,86.0,Comedy,Horror,,1
Born on the Fourth of July,1989,3,no,7.2,114966.0,movie,145.0,Biography,Drama,War,1
A Nightmare on Elm Street 5: The Dream Child,1989,3,no,5.0,50179.0,movie,89.0,Fantasy,Horror,,1
Do the Right Thing,1989,2,no,8.0,111222.0,movie,120.0,Comedy,Drama,,0
Friday the 13th Part VIII: Jason Takes Manhattan,1989,3,no,4.5,42610.0,movie,100.0,Adventure,Horror,Thriller,1
Glory,1989,0,no,7.8,143146.0,movie,122.0,Biography,Drama,History,0
Loverboy,1989,3,yes,6.0,8704.0,movie,98.0,Comedy,,,1
Godzilla vs. Biollante,1989,3,no,6.5,6641.0,movie,104.0,Action,Fantasy,Horror,1
Lethal Weapon 2,1989,3,no,7.3,187372.0,movie,114.0,Action,Crime,Thriller,1
Driving Miss Daisy,1989,3,no,7.3,116650.0,movie,99.0,Comedy,Drama,Romance,1
Field of Dreams,1989,2,no,7.5,126838.0,movie,107.0,Drama,Family,Fantasy,0
My Left Foot,1989,3,yes,7.8,79079.0,movie,103.0,Biography,Drama,,1
Millennium,1989,3,no,5.7,6891.0,movie,108.0,Drama,Sci-Fi,Thriller,1
"Delinquents, The",1989,3,no,5.7,1055.0,movie,101.0,Drama,Romance,,1
National Lampoon&#39;s Christmas Vacation,1989,3,no,7.5,219163.0,movie,97.0,Comedy,,,1
Celia,1989,3,no,6.8,1467.0,movie,102.0,Drama,Fantasy,Horror,1
Babar: The Movie,1989,3,no,6.3,1099.0,movie,70.0,Adventure,Animation,Family,1
Savage Beach,1989,3,no,4.4,1783.0,movie,92.0,Action,Adventure,,1
Kickboxer,1989,0,no,6.4,60248.0,movie,97.0,Action,Sport,Thriller,0
Blind Fury,1989,1,no,6.3,18560.0,movie,86.0,Action,Comedy,Crime,0
"Karate Kid Part III, The",1989,0,no,5.3,68581.0,movie,112.0,Action,Drama,Family,0
"Killer, The",1989,0,no,7.8,50789.0,movie,111.0,Action,Crime,Drama,0
Farewell to the King,1989,0,no,6.2,3100.0,movie,117.0,Action,Adventure,Drama,0
Tango &amp; Cash,1989,0,no,6.4,112551.0,movie,104.0,Action,Comedy,Crime,0
"Return of Swamp Thing, The",1989,3,no,4.6,6247.0,movie,89.0,Action,Adventure,Comedy,1
"Punisher, The",1989,1,no,5.6,25541.0,movie,89.0,Action,Crime,Thriller,0
Total Recall,1990,1,yes,7.5,351231.0,movie,113.0,Action,Adventure,Sci-Fi,0
Back to the Future Part III,1990,1,yes,7.4,476748.0,movie,118.0,Adventure,Comedy,Sci-Fi,0
"Witches, The",1990,3,yes,6.8,54262.0,movie,91.0,Adventure,Comedy,Family,1
Home Alone,1990,3,no,7.7,647871.0,movie,103.0,Comedy,Family,,1
Mermaids,1990,3,no,6.7,35483.0,movie,110.0,Comedy,Drama,Romance,1
It,1990,1,no,6.8,139643.0,tvMiniSeries,192.0,Drama,Horror,Mystery,0
Misery,1990,1,no,7.8,232598.0,movie,107.0,Drama,Thriller,,0
Postcards from the Edge,1990,3,no,6.7,19167.0,movie,101.0,Comedy,Drama,,1
Life Is Sweet,1990,3,no,7.4,11200.0,movie,103.0,Comedy,Drama,,1
Nikita,1990,3,no,7.3,75899.0,movie,117.0,Action,Crime,Drama,1
"Handmaid&#39;s Tale, The",1990,3,no,6.0,10606.0,movie,109.0,Drama,Romance,Sci-Fi,1
Mindwalk,1990,3,no,7.6,3236.0,movie,112.0,Drama,,,1
Ghost,1990,3,no,7.1,233518.0,movie,127.0,Drama,Fantasy,Romance,1
Paris is Burning,1990,3,no,8.2,17374.0,movie,78.0,Documentary,,,1
Tremors,1990,3,no,7.1,148375.0,movie,96.0,Comedy,Horror,,1
"I, the Worst of All",1990,3,no,7.1,713.0,movie,105.0,Biography,Drama,History,1
White Hunter Black Heart,1990,1,no,6.5,13116.0,movie,112.0,Adventure,Drama,,0
Pretty Woman,1990,3,no,7.1,356126.0,movie,119.0,Comedy,Romance,,1
Goodfellas,1990,3,yes,8.7,1243015.0,movie,145.0,Biography,Crime,Drama,1
Darkman,1990,0,no,6.4,69123.0,movie,96.0,Action,Sci-Fi,Thriller,0
Bimbos B.C.,1990,3,no,1.6,163.0,video,90.0,Comedy,Horror,,1
An Angel at My Table,1990,3,no,7.4,8601.0,movie,158.0,Biography,Drama,,1
"Bonfire of the Vanities, The",1990,2,no,5.6,26568.0,movie,125.0,Comedy,Drama,Romance,0
Edward Scissorhands,1990,3,no,7.9,519806.0,movie,105.0,Drama,Fantasy,Romance,1
Wild at Heart,1990,2,no,7.2,100046.0,movie,125.0,Crime,Drama,Thriller,0
Joe Versus the Volcano,1990,2,no,5.9,39575.0,movie,102.0,Comedy,Romance,,0
Flatliners,1990,3,no,6.5,92651.0,movie,115.0,Drama,Horror,Sci-Fi,1
Die Hard 2,1990,3,yes,7.1,380958.0,movie,124.0,Action,Thriller,,1
"Hunt for Red October, The",1990,1,yes,7.5,212767.0,movie,135.0,Action,Adventure,Thriller,0
Happily Ever After,1990,3,no,5.5,2598.0,movie,75.0,Animation,Family,Fantasy,1
"Russia House, The",1990,0,no,6.1,17401.0,movie,123.0,Drama,Romance,Thriller,0
Close-Up,1990,1,no,8.2,22566.0,movie,98.0,Biography,Crime,Drama,0
Qin yong,1990,3,no,6.7,1072.0,movie,145.0,Adventure,Comedy,Fantasy,1
Dark Angel (I Come in Peace),1990,0,no,6.1,13601.0,movie,91.0,Action,Crime,Horror,0
A Little Night Music,1990,3,no,9.1,158.0,tvEpisode,178.0,Music,Musical,,1
"Long Walk Home, The",1990,3,no,7.3,4775.0,movie,97.0,Drama,History,,1
I Hired a Contract Killer,1990,0,no,7.2,7333.0,movie,79.0,Comedy,Crime,Drama,0
Strangers in Good Company,1990,3,no,7.7,1272.0,movie,101.0,Adventure,Drama,,1
I love you to death,1990,3,no,6.4,15435.0,movie,97.0,Comedy,Crime,,1
Child&#39;s Play 2,1990,3,no,5.9,57095.0,movie,84.0,Horror,Thriller,,1
Troll 2,1990,3,no,2.9,34518.0,movie,95.0,Comedy,Fantasy,Horror,1
Miller&#39;s Crossing,1990,0,no,7.7,141145.0,movie,115.0,Crime,Drama,Thriller,0
Air America,1990,0,no,5.8,30294.0,movie,113.0,Action,Comedy,War,0
Predator 2,1990,2,yes,6.3,180615.0,movie,108.0,Action,Horror,Sci-Fi,0
RoboCop 2,1990,1,no,5.8,92336.0,movie,117.0,Action,Crime,Sci-Fi,0
Teenage Mutant Ninja Turtles,1990,2,yes,6.8,103911.0,movie,93.0,Action,Adventure,Comedy,0
A Tale of Springtime,1990,3,no,7.1,5614.0,movie,108.0,Comedy,Drama,Romance,1
"Match Factory Girl, The",1990,3,yes,7.5,11271.0,movie,69.0,Comedy,Crime,Drama,1
Europa Europa,1990,2,no,7.6,17367.0,movie,112.0,Drama,History,War,0
Portrait of a Marriage,1990,3,no,7.5,497.0,tvMiniSeries,219.0,Biography,Drama,Romance,1
Lord of the Flies,1990,0,no,6.4,33296.0,movie,90.0,Adventure,Drama,Thriller,0
Stella,1990,2,no,6.1,2840.0,movie,109.0,Drama,Romance,,0
"Welcome Home, Roxy Carmichael",1990,3,no,5.9,5859.0,movie,95.0,Comedy,Drama,,1
Jacob&#39;s Ladder,1990,1,no,7.4,116980.0,movie,113.0,Drama,Horror,Mystery,0
Where the Heart Is,1990,3,no,5.9,1766.0,movie,107.0,Comedy,Drama,,1
Presumed Innocent,1990,1,no,6.9,45407.0,movie,127.0,Mystery,Thriller,,0
Dragon Ball Z: The Movie - The Tree of Might,1990,1,no,6.8,8411.0,movie,60.0,Action,Adventure,Animation,0
Alice,1990,3,no,6.6,15239.0,movie,106.0,Comedy,Romance,,1
Criminal Justice,1990,3,no,6.4,375.0,tvMovie,90.0,Drama,,,1
Kindergarten Cop,1990,3,no,6.2,160936.0,movie,111.0,Action,Comedy,Crime,1
Cry-Baby,1990,3,no,6.5,64287.0,movie,85.0,Comedy,Musical,,1
"Nasty Girl (Das schreckliche M&auml;dchen), The",1990,3,no,7.3,2739.0,movie,94.0,Comedy,Drama,History,1
Dragon Ball Z: Bardock - The Father of Goku,1990,0,no,7.8,6077.0,tvMovie,48.0,Action,Animation,Drama,0
Dances with Wolves,1990,1,no,8.0,287452.0,movie,181.0,Adventure,Drama,Western,0
Rosencrantz &amp; Guildenstern Are Dead,1990,1,no,7.3,23681.0,movie,117.0,Comedy,Drama,,0
Hidden Agenda,1990,3,no,6.9,4560.0,movie,108.0,Drama,Thriller,,1
Class of 1999,1990,2,yes,5.9,8518.0,movie,99.0,Action,Horror,Sci-Fi,0
"Rescuers Down Under, The",1990,1,no,6.8,46773.0,movie,77.0,Adventure,Animation,Comedy,0
"Godfather: Part III, The",1990,3,no,7.6,420821.0,movie,162.0,Crime,Drama,,1
Metropolitan,1990,3,no,7.3,12316.0,movie,98.0,Comedy,Drama,Romance,1
"Reflecting Skin, The",1990,1,no,6.7,9273.0,movie,96.0,Drama,Horror,Thriller,0
Barbarian Queen II: The Empress Strikes Back,1990,3,no,3.8,1087.0,video,80.0,Action,Adventure,Fantasy,1
"Sheltering Sky, The",1990,0,yes,6.7,13626.0,movie,138.0,Adventure,Drama,,0
Bullet in the Head,1990,1,no,7.5,11573.0,movie,136.0,Action,Crime,Drama,0
Navy Seals,1990,0,no,5.5,17830.0,movie,113.0,Action,Adventure,Thriller,0
Delta Force 2: The Colombian Connection,1990,1,no,4.9,8048.0,movie,111.0,Action,Adventure,Crime,0
Naked Tango,1990,1,no,5.9,714.0,movie,90.0,Crime,Drama,Romance,0
"No Retreat, No Surrender 3: Blood Brothers",1990,0,no,5.2,1046.0,movie,101.0,Action,Crime,Drama,0
Lionheart,1990,1,no,6.2,39342.0,movie,108.0,Action,Crime,Drama,0
Rocky V,1990,0,no,5.3,149464.0,movie,104.0,Drama,Sport,,0
Hiroshima: Out of the Ashes,1990,3,no,6.1,423.0,tvMovie,100.0,Drama,History,War,1
Gremlins 2: The New Batch,1990,2,no,6.4,111925.0,movie,106.0,Comedy,Fantasy,Horror,0
Nightbreed,1990,3,no,6.5,26115.0,movie,102.0,Action,Fantasy,Horror,1
"Silence of the Lambs, The",1991,3,no,8.6,1530923.0,movie,118.0,Crime,Drama,Thriller,1
Beauty and the Beast,1991,3,yes,8.0,476531.0,movie,84.0,Animation,Family,Fantasy,1
